transaction_id,item,payment_method,location,transaction_date,quantity,price_per_unit,total_spent,item_Cake,item_Coffee,item_Cookie,item_Juice,item_Salad,item_Sandwich,item_Smoothie,item_Tea,payment_Cash,payment_Credit Card,payment_Digital Wallet,location_In-store,location_Takeaway,calculated_total,month,weekday
TXN_3898665,Sandwich,Cash,Takeaway,2023-03-07,2.0,4.0,8.0,0,0,0,0,0,1,0,0,1,0,0,0,1,8.0,2023-03,Tuesday
TXN_7260110,Salad,Credit Card,In-store,2023-03-07,5.0,5.0,25.0,0,0,0,0,1,0,0,0,0,1,0,1,0,25.0,2023-03,Tuesday
TXN_9612877,Smoothie,Cash,In-store,2023-03-07,1.0,4.0,4.0,0,0,0,0,0,0,1,0,1,0,0,1,0,4.0,2023-03,Tuesday
TXN_6271633,Juice,Digital Wallet,In-store,2023-03-07,2.0,3.0,6.0,0,0,0,1,0,0,0,0,0,0,1,1,0,6.0,2023-03,Tuesday
TXN_2248497,Salad,Cash,Takeaway,2023-03-07,2.0,5.0,10.0,0,0,0,0,1,0,0,0,1,0,0,0,1,10.0,2023-03,Tuesday
TXN_6603668,Coffee,Credit Card,Takeaway,2023-03-07,4.0,2.0,8.0,0,1,0,0,0,0,0,0,0,1,0,0,1,8.0,2023-03,Tuesday
TXN_8103630,Cookie,Digital Wallet,Takeaway,2023-03-08,1.0,1.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,2023-03,Wednesday
TXN_5337566,Cookie,Cash,Takeaway,2023-03-08,5.0,1.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,1,5.0,2023-03,Wednesday
TXN_6889357,Salad,Cash,Takeaway,2023-03-08,1.0,5.0,5.0,0,0,0,0,1,0,0,0,1,0,0,0,1,5.0,2023-03,Wednesday
TXN_6775304,Tea,Cash,In-store,2023-03-08,4.0,1.5,6.0,0,0,0,0,0,0,0,1,1,0,0,1,0,6.0,2023-03,Wednesday
TXN_4310310,Cake,Cash,Takeaway,2023-03-08,3.0,3.0,9.0,1,0,0,0,0,0,0,0,1,0,0,0,1,9.0,2023-03,Wednesday
TXN_8167530,Cake,Cash,In-store,2023-03-08,3.0,3.0,9.0,1,0,0,0,0,0,0,0,1,0,0,1,0,9.0,2023-03,Wednesday
TXN_8684125,Salad,Credit Card,In-store,2023-03-08,2.0,5.0,10.0,0,0,0,0,1,0,0,0,0,1,0,1,0,10.0,2023-03,Wednesday
TXN_2195630,Sandwich,Credit Card,Takeaway,2023-03-09,5.0,4.0,20.0,0,0,0,0,0,1,0,0,0,1,0,0,1,20.0,2023-03,Thursday
TXN_7368648,Tea,Digital Wallet,In-store,2023-03-09,1.0,1.5,1.5,0,0,0,0,0,0,0,1,0,0,1,1,0,1.5,2023-03,Thursday
TXN_5983031,Juice,Digital Wallet,In-store,2023-03-09,3.0,3.0,9.0,0,0,0,1,0,0,0,0,0,0,1,1,0,9.0,2023-03,Thursday
TXN_9238689,Cake,Digital Wallet,In-store,2023-03-09,1.0,3.0,3.0,1,0,0,0,0,0,0,0,0,0,1,1,0,3.0,2023-03,Thursday
TXN_1292430,Smoothie,Credit Card,Takeaway,2023-03-09,1.0,4.0,4.0,0,0,0,0,0,0,1,0,0,1,0,0,1,4.0,2023-03,Thursday
TXN_3594827,Juice,Digital Wallet,In-store,2023-03-09,5.0,3.0,15.0,0,0,0,1,0,0,0,0,0,0,1,1,0,15.0,2023-03,Thursday
TXN_4365321,Salad,Cash,In-store,2023-03-09,4.0,5.0,20.0,0,0,0,0,1,0,0,0,1,0,0,1,0,20.0,2023-03,Thursday
TXN_1020478,Coffee,Digital Wallet,Takeaway,2023-03-09,1.0,2.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,1,2.0,2023-03,Thursday
TXN_5391160,Juice,Cash,In-store,2023-03-09,2.0,3.0,6.0,0,0,0,1,0,0,0,0,1,0,0,1,0,6.0,2023-03,Thursday
TXN_9455977,Tea,Digital Wallet,Takeaway,2023-03-10,1.0,1.5,1.5,0,0,0,0,0,0,0,1,0,0,1,0,1,1.5,2023-03,Friday
TXN_3733753,Sandwich,Digital Wallet,Takeaway,2023-03-10,1.0,4.0,4.0,0,0,0,0,0,1,0,0,0,0,1,0,1,4.0,2023-03,Friday
TXN_8086161,Sandwich,Cash,In-store,2023-03-10,2.0,4.0,8.0,0,0,0,0,0,1,0,0,1,0,0,1,0,8.0,2023-03,Friday
TXN_6025054,Coffee,Credit Card,Takeaway,2023-03-10,1.0,2.0,2.0,0,1,0,0,0,0,0,0,0,1,0,0,1,2.0,2023-03,Friday
TXN_2838958,Coffee,Cash,Takeaway,2023-03-10,1.0,2.0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,1,2.0,2023-03,Friday
TXN_5530717,Juice,Credit Card,In-store,2023-03-10,1.0,3.0,3.0,0,0,0,1,0,0,0,0,0,1,0,1,0,3.0,2023-03,Friday
TXN_2190325,Sandwich,Credit Card,In-store,2023-03-10,4.0,4.0,16.0,0,0,0,0,0,1,0,0,0,1,0,1,0,16.0,2023-03,Friday
TXN_1380601,Tea,Digital Wallet,In-store,2023-03-11,4.0,1.5,6.0,0,0,0,0,0,0,0,1,0,0,1,1,0,6.0,2023-03,Saturday
TXN_3629728,Smoothie,Digital Wallet,Takeaway,2023-03-11,1.0,4.0,4.0,0,0,0,0,0,0,1,0,0,0,1,0,1,4.0,2023-03,Saturday
TXN_4493878,Coffee,Credit Card,In-store,2023-03-11,5.0,2.0,10.0,0,1,0,0,0,0,0,0,0,1,0,1,0,10.0,2023-03,Saturday
TXN_8533584,Cookie,Cash,Takeaway,2023-03-11,2.0,1.0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,1,2.0,2023-03,Saturday
TXN_3407169,Sandwich,Cash,In-store,2023-03-11,2.0,4.0,8.0,0,0,0,0,0,1,0,0,1,0,0,1,0,8.0,2023-03,Saturday
TXN_7498795,Cookie,Cash,Takeaway,2023-03-11,2.0,1.0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,1,2.0,2023-03,Saturday
TXN_1923263,Sandwich,Digital Wallet,In-store,2023-03-12,4.0,4.0,16.0,0,0,0,0,0,1,0,0,0,0,1,1,0,16.0,2023-03,Sunday
TXN_1417871,Salad,Cash,Takeaway,2023-03-12,3.0,5.0,15.0,0,0,0,0,1,0,0,0,1,0,0,0,1,15.0,2023-03,Sunday
TXN_5477578,Smoothie,Digital Wallet,Takeaway,2023-03-12,1.0,4.0,4.0,0,0,0,0,0,0,1,0,0,0,1,0,1,4.0,2023-03,Sunday
TXN_6576987,Salad,Credit Card,Takeaway,2023-03-12,3.0,5.0,15.0,0,0,0,0,1,0,0,0,0,1,0,0,1,15.0,2023-03,Sunday
TXN_9089045,Coffee,Cash,In-store,2023-03-12,5.0,2.0,10.0,0,1,0,0,0,0,0,0,1,0,0,1,0,10.0,2023-03,Sunday
TXN_3033598,Sandwich,Cash,Takeaway,2023-03-12,5.0,4.0,20.0,0,0,0,0,0,1,0,0,1,0,0,0,1,20.0,2023-03,Sunday
TXN_8593064,Smoothie,Cash,Takeaway,2023-03-12,4.0,4.0,16.0,0,0,0,0,0,0,1,0,1,0,0,0,1,16.0,2023-03,Sunday
TXN_1425215,Juice,Cash,Takeaway,2023-03-13,1.0,3.0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,1,3.0,2023-03,Monday
TXN_2005789,Juice,Credit Card,Takeaway,2023-03-13,3.0,3.0,9.0,0,0,0,1,0,0,0,0,0,1,0,0,1,9.0,2023-03,Monday
TXN_4488222,Tea,Digital Wallet,Takeaway,2023-03-13,3.0,1.5,4.5,0,0,0,0,0,0,0,1,0,0,1,0,1,4.5,2023-03,Monday
TXN_1130142,Cookie,Credit Card,In-store,2023-03-13,1.0,1.0,1.0,0,0,1,0,0,0,0,0,0,1,0,1,0,1.0,2023-03,Monday
TXN_3842567,Salad,Credit Card,In-store,2023-03-13,1.0,5.0,5.0,0,0,0,0,1,0,0,0,0,1,0,1,0,5.0,2023-03,Monday
TXN_3785678,Tea,Credit Card,Takeaway,2023-03-13,1.0,1.5,1.5,0,0,0,0,0,0,0,1,0,1,0,0,1,1.5,2023-03,Monday
TXN_7609781,Smoothie,Cash,In-store,2023-03-13,3.0,4.0,12.0,0,0,0,0,0,0,1,0,1,0,0,1,0,12.0,2023-03,Monday
TXN_5747859,Cake,Credit Card,Takeaway,2023-03-13,1.0,3.0,3.0,1,0,0,0,0,0,0,0,0,1,0,0,1,3.0,2023-03,Monday
TXN_6487493,Salad,Cash,In-store,2023-03-13,3.0,5.0,15.0,0,0,0,0,1,0,0,0,1,0,0,1,0,15.0,2023-03,Monday
TXN_7471753,Smoothie,Cash,In-store,2023-03-13,5.0,4.0,20.0,0,0,0,0,0,0,1,0,1,0,0,1,0,20.0,2023-03,Monday
TXN_6618160,Tea,Cash,Takeaway,2023-03-13,5.0,1.5,7.5,0,0,0,0,0,0,0,1,1,0,0,0,1,7.5,2023-03,Monday
TXN_9154713,Coffee,Credit Card,In-store,2023-03-13,4.0,2.0,8.0,0,1,0,0,0,0,0,0,0,1,0,1,0,8.0,2023-03,Monday
TXN_2866735,Cookie,Cash,Takeaway,2023-03-13,4.0,1.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,1,4.0,2023-03,Monday
TXN_3978874,Smoothie,Credit Card,In-store,2023-03-13,5.0,4.0,20.0,0,0,0,0,0,0,1,0,0,1,0,1,0,20.0,2023-03,Monday
TXN_5345258,Salad,Credit Card,Takeaway,2023-03-13,2.0,5.0,10.0,0,0,0,0,1,0,0,0,0,1,0,0,1,10.0,2023-03,Monday
TXN_9836934,Cookie,Digital Wallet,In-store,2023-03-13,3.0,1.0,3.0,0,0,1,0,0,0,0,0,0,0,1,1,0,3.0,2023-03,Monday
TXN_8250651,Sandwich,Digital Wallet,In-store,2023-03-13,4.0,4.0,16.0,0,0,0,0,0,1,0,0,0,0,1,1,0,16.0,2023-03,Monday
TXN_5563486,Juice,Digital Wallet,In-store,2023-03-13,5.0,3.0,15.0,0,0,0,1,0,0,0,0,0,0,1,1,0,15.0,2023-03,Monday
TXN_1633607,Juice,Cash,Takeaway,2023-03-13,1.0,3.0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,1,3.0,2023-03,Monday
TXN_5589433,Cake,Cash,In-store,2023-03-13,2.0,3.0,6.0,1,0,0,0,0,0,0,0,1,0,0,1,0,6.0,2023-03,Monday
TXN_8970187,Cake,Digital Wallet,Takeaway,2023-03-13,1.0,3.0,3.0,1,0,0,0,0,0,0,0,0,0,1,0,1,3.0,2023-03,Monday
TXN_7911650,Juice,Cash,Takeaway,2023-03-13,2.0,3.0,6.0,0,0,0,1,0,0,0,0,1,0,0,0,1,6.0,2023-03,Monday
TXN_5470598,Cake,Digital Wallet,In-store,2023-03-14,3.0,3.0,9.0,1,0,0,0,0,0,0,0,0,0,1,1,0,9.0,2023-03,Tuesday
TXN_6685570,Tea,Credit Card,In-store,2023-03-14,1.0,1.5,1.5,0,0,0,0,0,0,0,1,0,1,0,1,0,1.5,2023-03,Tuesday
TXN_1173155,Coffee,Cash,In-store,2023-03-14,1.0,2.0,2.0,0,1,0,0,0,0,0,0,1,0,0,1,0,2.0,2023-03,Tuesday
TXN_6289180,Juice,Cash,In-store,2023-03-14,1.0,3.0,3.0,0,0,0,1,0,0,0,0,1,0,0,1,0,3.0,2023-03,Tuesday
TXN_9349657,Cookie,Credit Card,In-store,2023-03-14,2.0,1.0,2.0,0,0,1,0,0,0,0,0,0,1,0,1,0,2.0,2023-03,Tuesday
TXN_8866974,Smoothie,Digital Wallet,Takeaway,2023-03-14,3.0,4.0,12.0,0,0,0,0,0,0,1,0,0,0,1,0,1,12.0,2023-03,Tuesday
TXN_1564754,Salad,Digital Wallet,In-store,2023-03-14,3.0,5.0,15.0,0,0,0,0,1,0,0,0,0,0,1,1,0,15.0,2023-03,Tuesday
TXN_3105489,Cake,Digital Wallet,In-store,2023-03-14,3.0,3.0,9.0,1,0,0,0,0,0,0,0,0,0,1,1,0,9.0,2023-03,Tuesday
TXN_7866805,Sandwich,Digital Wallet,In-store,2023-03-14,3.0,4.0,12.0,0,0,0,0,0,1,0,0,0,0,1,1,0,12.0,2023-03,Tuesday
TXN_1064565,Juice,Digital Wallet,In-store,2023-03-14,4.0,3.0,12.0,0,0,0,1,0,0,0,0,0,0,1,1,0,12.0,2023-03,Tuesday
TXN_9987017,Cookie,Cash,Takeaway,2023-03-14,5.0,1.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,1,5.0,2023-03,Tuesday
TXN_3283631,Sandwich,Credit Card,In-store,2023-03-15,2.0,4.0,8.0,0,0,0,0,0,1,0,0,0,1,0,1,0,8.0,2023-03,Wednesday
TXN_9968926,Juice,Digital Wallet,Takeaway,2023-03-15,2.0,3.0,6.0,0,0,0,1,0,0,0,0,0,0,1,0,1,6.0,2023-03,Wednesday
TXN_6815801,Cookie,Digital Wallet,Takeaway,2023-03-15,1.0,1.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,2023-03,Wednesday
TXN_2848654,Smoothie,Digital Wallet,In-store,2023-03-15,5.0,4.0,20.0,0,0,0,0,0,0,1,0,0,0,1,1,0,20.0,2023-03,Wednesday
TXN_1437083,Smoothie,Credit Card,In-store,2023-03-15,2.0,4.0,8.0,0,0,0,0,0,0,1,0,0,1,0,1,0,8.0,2023-03,Wednesday
TXN_9201010,Salad,Credit Card,Takeaway,2023-03-15,1.0,5.0,5.0,0,0,0,0,1,0,0,0,0,1,0,0,1,5.0,2023-03,Wednesday
TXN_1746001,Cookie,Digital Wallet,Takeaway,2023-03-15,3.0,1.0,3.0,0,0,1,0,0,0,0,0,0,0,1,0,1,3.0,2023-03,Wednesday
TXN_6499084,Cake,Credit Card,Takeaway,2023-03-15,4.0,3.0,12.0,1,0,0,0,0,0,0,0,0,1,0,0,1,12.0,2023-03,Wednesday
TXN_4312977,Juice,Digital Wallet,In-store,2023-03-15,1.0,3.0,3.0,0,0,0,1,0,0,0,0,0,0,1,1,0,3.0,2023-03,Wednesday
TXN_6137985,Coffee,Credit Card,In-store,2023-03-15,5.0,2.0,10.0,0,1,0,0,0,0,0,0,0,1,0,1,0,10.0,2023-03,Wednesday
TXN_9152264,Cake,Digital Wallet,Takeaway,2023-03-15,1.0,3.0,3.0,1,0,0,0,0,0,0,0,0,0,1,0,1,3.0,2023-03,Wednesday
TXN_3787234,Tea,Digital Wallet,In-store,2023-03-15,2.0,1.5,3.0,0,0,0,0,0,0,0,1,0,0,1,1,0,3.0,2023-03,Wednesday
TXN_1454467,Juice,Cash,In-store,2023-03-15,3.0,3.0,9.0,0,0,0,1,0,0,0,0,1,0,0,1,0,9.0,2023-03,Wednesday
TXN_7585348,Cake,Credit Card,Takeaway,2023-03-16,3.0,3.0,9.0,1,0,0,0,0,0,0,0,0,1,0,0,1,9.0,2023-03,Thursday
TXN_2395608,Tea,Cash,In-store,2023-03-16,3.0,1.5,4.5,0,0,0,0,0,0,0,1,1,0,0,1,0,4.5,2023-03,Thursday
TXN_1605048,Cake,Cash,Takeaway,2023-03-16,4.0,3.0,12.0,1,0,0,0,0,0,0,0,1,0,0,0,1,12.0,2023-03,Thursday
TXN_2086841,Salad,Credit Card,In-store,2023-03-16,4.0,5.0,20.0,0,0,0,0,1,0,0,0,0,1,0,1,0,20.0,2023-03,Thursday
TXN_9996195,Juice,Digital Wallet,In-store,2023-03-16,5.0,3.0,15.0,0,0,0,1,0,0,0,0,0,0,1,1,0,15.0,2023-03,Thursday
TXN_3224156,Cookie,Credit Card,In-store,2023-03-16,1.0,1.0,1.0,0,0,1,0,0,0,0,0,0,1,0,1,0,1.0,2023-03,Thursday
TXN_1169615,Smoothie,Digital Wallet,In-store,2023-03-16,5.0,4.0,20.0,0,0,0,0,0,0,1,0,0,0,1,1,0,20.0,2023-03,Thursday
TXN_7820220,Cake,Credit Card,In-store,2023-03-16,3.0,3.0,9.0,1,0,0,0,0,0,0,0,0,1,0,1,0,9.0,2023-03,Thursday
TXN_1068317,Juice,Digital Wallet,Takeaway,2023-03-16,3.0,3.0,9.0,0,0,0,1,0,0,0,0,0,0,1,0,1,9.0,2023-03,Thursday
TXN_7894534,Tea,Credit Card,In-store,2023-03-16,3.0,1.5,4.5,0,0,0,0,0,0,0,1,0,1,0,1,0,4.5,2023-03,Thursday
TXN_7630750,Juice,Digital Wallet,In-store,2023-03-16,2.0,3.0,6.0,0,0,0,1,0,0,0,0,0,0,1,1,0,6.0,2023-03,Thursday
TXN_7254494,Coffee,Credit Card,Takeaway,2023-03-16,5.0,2.0,10.0,0,1,0,0,0,0,0,0,0,1,0,0,1,10.0,2023-03,Thursday
TXN_1121833,Coffee,Credit Card,In-store,2023-03-16,4.0,2.0,8.0,0,1,0,0,0,0,0,0,0,1,0,1,0,8.0,2023-03,Thursday
TXN_7938279,Tea,Cash,Takeaway,2023-03-17,3.0,1.5,4.5,0,0,0,0,0,0,0,1,1,0,0,0,1,4.5,2023-03,Friday
TXN_1630051,Smoothie,Digital Wallet,Takeaway,2023-03-17,5.0,4.0,20.0,0,0,0,0,0,0,1,0,0,0,1,0,1,20.0,2023-03,Friday
TXN_8347965,Salad,Cash,Takeaway,2023-03-17,1.0,5.0,5.0,0,0,0,0,1,0,0,0,1,0,0,0,1,5.0,2023-03,Friday
TXN_6110386,Smoothie,Cash,In-store,2023-03-17,1.0,4.0,4.0,0,0,0,0,0,0,1,0,1,0,0,1,0,4.0,2023-03,Friday
TXN_6893490,Coffee,Credit Card,Takeaway,2023-03-17,3.0,2.0,6.0,0,1,0,0,0,0,0,0,0,1,0,0,1,6.0,2023-03,Friday
TXN_2798420,Tea,Digital Wallet,Takeaway,2023-03-17,5.0,1.5,7.5,0,0,0,0,0,0,0,1,0,0,1,0,1,7.5,2023-03,Friday
TXN_9486849,Cake,Cash,Takeaway,2023-03-17,1.0,3.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,2023-03,Friday
TXN_4207981,Smoothie,Digital Wallet,In-store,2023-03-17,1.0,4.0,4.0,0,0,0,0,0,0,1,0,0,0,1,1,0,4.0,2023-03,Friday
TXN_1691313,Sandwich,Digital Wallet,Takeaway,2023-03-17,2.0,4.0,8.0,0,0,0,0,0,1,0,0,0,0,1,0,1,8.0,2023-03,Friday
TXN_2355099,Salad,Cash,Takeaway,2023-03-18,5.0,5.0,25.0,0,0,0,0,1,0,0,0,1,0,0,0,1,25.0,2023-03,Saturday
TXN_6732494,Coffee,Credit Card,Takeaway,2023-03-18,2.0,2.0,4.0,0,1,0,0,0,0,0,0,0,1,0,0,1,4.0,2023-03,Saturday
TXN_1354464,Cake,Digital Wallet,In-store,2023-03-18,5.0,3.0,15.0,1,0,0,0,0,0,0,0,0,0,1,1,0,15.0,2023-03,Saturday
TXN_9265178,Sandwich,Cash,Takeaway,2023-03-18,4.0,4.0,16.0,0,0,0,0,0,1,0,0,1,0,0,0,1,16.0,2023-03,Saturday
TXN_4864206,Cookie,Cash,In-store,2023-03-18,5.0,1.0,5.0,0,0,1,0,0,0,0,0,1,0,0,1,0,5.0,2023-03,Saturday
TXN_9640865,Cookie,Cash,Takeaway,2023-03-18,2.0,1.0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,1,2.0,2023-03,Saturday
TXN_6057379,Salad,Credit Card,Takeaway,2023-03-18,5.0,5.0,25.0,0,0,0,0,1,0,0,0,0,1,0,0,1,25.0,2023-03,Saturday
TXN_8807333,Sandwich,Digital Wallet,In-store,2023-03-18,5.0,4.0,20.0,0,0,0,0,0,1,0,0,0,0,1,1,0,20.0,2023-03,Saturday
TXN_6231475,Salad,Credit Card,In-store,2023-03-18,2.0,5.0,10.0,0,0,0,0,1,0,0,0,0,1,0,1,0,10.0,2023-03,Saturday
TXN_7873479,Cookie,Credit Card,Takeaway,2023-03-18,1.0,1.0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,1,1.0,2023-03,Saturday
TXN_6236737,Juice,Cash,In-store,2023-03-19,5.0,3.0,15.0,0,0,0,1,0,0,0,0,1,0,0,1,0,15.0,2023-03,Sunday
TXN_8155540,Salad,Credit Card,Takeaway,2023-03-19,5.0,5.0,25.0,0,0,0,0,1,0,0,0,0,1,0,0,1,25.0,2023-03,Sunday
TXN_3209184,Salad,Cash,Takeaway,2023-03-19,4.0,5.0,20.0,0,0,0,0,1,0,0,0,1,0,0,0,1,20.0,2023-03,Sunday
TXN_9425645,Cake,Credit Card,Takeaway,2023-03-19,3.0,3.0,9.0,1,0,0,0,0,0,0,0,0,1,0,0,1,9.0,2023-03,Sunday
TXN_5522862,Cookie,Credit Card,Takeaway,2023-03-19,2.0,1.0,2.0,0,0,1,0,0,0,0,0,0,1,0,0,1,2.0,2023-03,Sunday
TXN_1281536,Smoothie,Digital Wallet,In-store,2023-03-19,5.0,4.0,20.0,0,0,0,0,0,0,1,0,0,0,1,1,0,20.0,2023-03,Sunday
TXN_6451377,Salad,Credit Card,Takeaway,2023-03-19,5.0,5.0,25.0,0,0,0,0,1,0,0,0,0,1,0,0,1,25.0,2023-03,Sunday
TXN_9104545,Juice,Digital Wallet,Takeaway,2023-03-19,2.0,3.0,6.0,0,0,0,1,0,0,0,0,0,0,1,0,1,6.0,2023-03,Sunday
TXN_4508067,Smoothie,Credit Card,Takeaway,2023-03-19,5.0,4.0,20.0,0,0,0,0,0,0,1,0,0,1,0,0,1,20.0,2023-03,Sunday
TXN_3522385,Smoothie,Credit Card,Takeaway,2023-03-19,4.0,4.0,16.0,0,0,0,0,0,0,1,0,0,1,0,0,1,16.0,2023-03,Sunday
TXN_6323914,Juice,Credit Card,In-store,2023-03-19,1.0,3.0,3.0,0,0,0,1,0,0,0,0,0,1,0,1,0,3.0,2023-03,Sunday
TXN_1417400,Cookie,Cash,In-store,2023-03-20,2.0,1.0,2.0,0,0,1,0,0,0,0,0,1,0,0,1,0,2.0,2023-03,Monday
TXN_1503903,Tea,Cash,Takeaway,2023-03-20,1.0,1.5,1.5,0,0,0,0,0,0,0,1,1,0,0,0,1,1.5,2023-03,Monday
TXN_8170122,Cookie,Digital Wallet,In-store,2023-03-20,5.0,1.0,5.0,0,0,1,0,0,0,0,0,0,0,1,1,0,5.0,2023-03,Monday
TXN_6046363,Smoothie,Digital Wallet,Takeaway,2023-03-20,5.0,4.0,20.0,0,0,0,0,0,0,1,0,0,0,1,0,1,20.0,2023-03,Monday
TXN_7201724,Salad,Cash,Takeaway,2023-03-20,1.0,5.0,5.0,0,0,0,0,1,0,0,0,1,0,0,0,1,5.0,2023-03,Monday
TXN_2575331,Cookie,Cash,In-store,2023-03-20,5.0,1.0,5.0,0,0,1,0,0,0,0,0,1,0,0,1,0,5.0,2023-03,Monday
TXN_2521185,Smoothie,Cash,Takeaway,2023-03-20,2.0,4.0,8.0,0,0,0,0,0,0,1,0,1,0,0,0,1,8.0,2023-03,Monday
TXN_4434005,Cookie,Digital Wallet,In-store,2023-03-20,1.0,1.0,1.0,0,0,1,0,0,0,0,0,0,0,1,1,0,1.0,2023-03,Monday
TXN_3560062,Cookie,Cash,In-store,2023-03-20,1.0,1.0,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,1.0,2023-03,Monday
TXN_4506936,Cookie,Credit Card,Takeaway,2023-03-20,1.0,1.0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,1,1.0,2023-03,Monday
TXN_1346517,Coffee,Digital Wallet,Takeaway,2023-03-20,1.0,2.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,1,2.0,2023-03,Monday
TXN_5403707,Smoothie,Cash,In-store,2023-03-20,3.0,4.0,12.0,0,0,0,0,0,0,1,0,1,0,0,1,0,12.0,2023-03,Monday
TXN_1224087,Coffee,Digital Wallet,Takeaway,2023-03-20,5.0,2.0,10.0,0,1,0,0,0,0,0,0,0,0,1,0,1,10.0,2023-03,Monday
TXN_9104710,Salad,Cash,Takeaway,2023-03-20,5.0,5.0,25.0,0,0,0,0,1,0,0,0,1,0,0,0,1,25.0,2023-03,Monday
TXN_5892508,Smoothie,Credit Card,Takeaway,2023-03-21,1.0,4.0,4.0,0,0,0,0,0,0,1,0,0,1,0,0,1,4.0,2023-03,Tuesday
TXN_6336973,Coffee,Digital Wallet,Takeaway,2023-03-21,4.0,2.0,8.0,0,1,0,0,0,0,0,0,0,0,1,0,1,8.0,2023-03,Tuesday
TXN_2470530,Cake,Digital Wallet,Takeaway,2023-03-21,1.0,3.0,3.0,1,0,0,0,0,0,0,0,0,0,1,0,1,3.0,2023-03,Tuesday
TXN_9681880,Coffee,Cash,In-store,2023-03-21,3.0,2.0,6.0,0,1,0,0,0,0,0,0,1,0,0,1,0,6.0,2023-03,Tuesday
TXN_2911864,Cookie,Digital Wallet,Takeaway,2023-03-21,3.0,1.0,3.0,0,0,1,0,0,0,0,0,0,0,1,0,1,3.0,2023-03,Tuesday
TXN_1058957,Juice,Cash,In-store,2023-03-21,2.0,3.0,6.0,0,0,0,1,0,0,0,0,1,0,0,1,0,6.0,2023-03,Tuesday
TXN_8502094,Juice,Credit Card,In-store,2023-03-21,5.0,3.0,15.0,0,0,0,1,0,0,0,0,0,1,0,1,0,15.0,2023-03,Tuesday
TXN_1097334,Coffee,Credit Card,Takeaway,2023-03-21,2.0,2.0,4.0,0,1,0,0,0,0,0,0,0,1,0,0,1,4.0,2023-03,Tuesday
TXN_2320493,Smoothie,Digital Wallet,In-store,2023-03-22,1.0,4.0,4.0,0,0,0,0,0,0,1,0,0,0,1,1,0,4.0,2023-03,Wednesday
TXN_3984842,Tea,Credit Card,Takeaway,2023-03-22,4.0,1.5,6.0,0,0,0,0,0,0,0,1,0,1,0,0,1,6.0,2023-03,Wednesday
TXN_6399545,Sandwich,Credit Card,Takeaway,2023-03-22,4.0,4.0,16.0,0,0,0,0,0,1,0,0,0,1,0,0,1,16.0,2023-03,Wednesday
TXN_2621580,Tea,Cash,In-store,2023-03-22,2.0,1.5,3.0,0,0,0,0,0,0,0,1,1,0,0,1,0,3.0,2023-03,Wednesday
TXN_6347472,Tea,Digital Wallet,In-store,2023-03-22,1.0,1.5,1.5,0,0,0,0,0,0,0,1,0,0,1,1,0,1.5,2023-03,Wednesday
TXN_2914088,Salad,Cash,In-store,2023-03-22,5.0,5.0,25.0,0,0,0,0,1,0,0,0,1,0,0,1,0,25.0,2023-03,Wednesday
TXN_9138791,Cake,Digital Wallet,In-store,2023-03-22,1.0,3.0,3.0,1,0,0,0,0,0,0,0,0,0,1,1,0,3.0,2023-03,Wednesday
TXN_7414587,Tea,Cash,Takeaway,2023-03-22,3.0,1.5,4.5,0,0,0,0,0,0,0,1,1,0,0,0,1,4.5,2023-03,Wednesday
TXN_8765822,Cake,Credit Card,Takeaway,2023-03-22,1.0,3.0,3.0,1,0,0,0,0,0,0,0,0,1,0,0,1,3.0,2023-03,Wednesday
TXN_1602799,Cake,Digital Wallet,Takeaway,2023-03-23,4.0,3.0,12.0,1,0,0,0,0,0,0,0,0,0,1,0,1,12.0,2023-03,Thursday
TXN_1375992,Coffee,Credit Card,In-store,2023-03-23,5.0,2.0,10.0,0,1,0,0,0,0,0,0,0,1,0,1,0,10.0,2023-03,Thursday
TXN_3026930,Cake,Cash,In-store,2023-03-23,2.0,3.0,6.0,1,0,0,0,0,0,0,0,1,0,0,1,0,6.0,2023-03,Thursday
TXN_8876663,Salad,Digital Wallet,Takeaway,2023-03-23,2.0,5.0,10.0,0,0,0,0,1,0,0,0,0,0,1,0,1,10.0,2023-03,Thursday
TXN_5072031,Cake,Cash,Takeaway,2023-03-23,2.0,3.0,6.0,1,0,0,0,0,0,0,0,1,0,0,0,1,6.0,2023-03,Thursday
